id,postcode,locality,state,long,lat
6210,3315,Tarrenlea,VIC,141.687516,-37.408371
6211,3315,Wootong Vale,VIC,141.687516,-37.408371
6212,3317,Harrow,VIC,141.451647,-37.166673
6213,3318,Charam,VIC,141.269571,-37.025316
6214,3318,Connewirricoo,VIC,141.269571,-37.025316
6215,3318,Edenhope,VIC,141.269571,-37.025316
6216,3318,Jallakin,VIC,141.269571,-37.025316
6217,3318,Kadnook,VIC,141.269571,-37.025316
6218,3318,Langkoop,VIC,141.269571,-37.025316
6219,3318,Meereek,VIC,141.269571,-37.025316
6220,3318,Patyah,VIC,141.269571,-37.025316
6221,3318,Ullswater,VIC,141.269571,-37.025316
6222,3319,Apsley,VIC,141.051389,-36.873961
6223,3319,Benayeo,VIC,141.051389,-36.873961
6224,3319,Bringalbert,VIC,141.051389,-36.873961
6225,3321,Hesse,VIC,143.88056,-38.087758
6226,3321,Inverleigh,VIC,143.88056,-38.087758
6227,3321,Wingeel,VIC,143.88056,-38.087758
6228,3322,Cressy,VIC,143.743305,-38.021333
6229,3323,Berrybank,VIC,143.520934,-38.026314
6230,3323,Duverney,VIC,143.520934,-38.026314
6231,3323,Foxhow,VIC,143.520934,-38.026314
6232,3324,Lismore,VIC,143.375414,-37.941939
6233,3324,Mingay,VIC,143.375414,-37.941939
6234,3324,Mount Bute,VIC,143.375414,-37.941939
6235,3325,Derrinallum,VIC,143.185911,-37.877452
6236,3325,Larralea,VIC,143.185911,-37.877452
6237,3325,Vite Vite,VIC,143.185911,-37.877452
6238,3325,Vite Vite North,VIC,143.185911,-37.877452
6239,3328,Teesdale,VIC,144.043058,-38.018664
6240,3329,Barunah Park,VIC,143.908716,-37.983700999999996
20796,3329,Barunah Plains,VIC,143.7726902,-38.04453757
6241,3329,Shelford,VIC,143.908716,-37.983700999999996
6242,3330,Rokewood,VIC,143.758576,-37.918437
6243,3331,Bannockburn,VIC,144.194625,-38.049195
6244,3331,Gheringhap,VIC,144.194625,-38.049195
6245,3331,Maude,VIC,144.194625,-38.049195
6246,3331,Russells Bridge,VIC,144.194625,-38.049195
6247,3331,She Oaks,VIC,144.194625,-38.049195
6248,3331,Steiglitz,VIC,144.194625,-38.049195
6249,3331,Sutherlands Creek,VIC,144.194625,-38.049195
6250,3332,Lethbridge,VIC,144.097178,-37.944446
6251,3333,Bamganie,VIC,144.04476,-37.87179
6252,3333,Meredith,VIC,144.04476,-37.87179
6253,3334,Bungal,VIC,144.086089,-37.75803
6254,3334,Cargerie,VIC,144.086089,-37.75803
6255,3334,Elaine,VIC,144.086089,-37.75803
6256,3334,Morrisons,VIC,144.086089,-37.75803
6257,3334,Mount Doran,VIC,144.086089,-37.75803
20797,3335,Bonnie Brook,VIC,144.6698898,-37.69608887
20798,3335,Grangefields,VIC,144.6393305,-37.7069003
6258,3335,Plumpton,VIC,144.699671,-37.724141
6259,3335,Rockbank,VIC,144.699671,-37.724141
20799,3335,Thornhill Park,VIC,144.624896,-37.73029166
16731,3336,Aintree,VIC,144.6684,-37.719
16732,3336,Deanside,VIC,144.7041,-37.7332
20800,3336,Fraser Rise,VIC,144.7126219,-37.70482231
20801,3337,Harkness,VIC,144.5462424,-37.65724033
6260,3337,Kurunjang,VIC,144.571458,-37.656057
6261,3337,Melton,VIC,144.571458,-37.656057
6262,3337,Melton West,VIC,144.571458,-37.656057
6263,3337,Toolern Vale,VIC,144.571458,-37.656057
6264,3338,Brookfield,VIC,144.571033,-37.705529
20802,3338,Cobblebank,VIC,144.6008548,-37.70732038
6265,3338,Exford,VIC,144.571033,-37.705529
6266,3338,Eynesbury,VIC,144.571033,-37.705529
6267,3338,Melton South,VIC,144.571033,-37.705529
20803,3338,Strathtulloh,VIC,144.5969094,-37.73398997
20804,3338,Weir Views,VIC,144.5683367,-37.72870467
6268,3340,Bacchus Marsh,VIC,144.394442,-37.787135
6269,3340,Balliang,VIC,144.394442,-37.787135
6270,3340,Balliang East,VIC,144.394442,-37.787135
6271,3340,Coimadai,VIC,144.394442,-37.787135
6272,3340,Darley,VIC,144.394442,-37.787135
6273,3340,Glenmore,VIC,144.394442,-37.787135
6274,3340,Hopetoun Park,VIC,144.394442,-37.787135
6275,3340,Long Forest,VIC,144.394442,-37.787135
6276,3340,Maddingley,VIC,144.394442,-37.787135
6277,3340,Merrimu,VIC,144.394442,-37.787135
6278,3340,Parwan,VIC,144.394442,-37.787135
6279,3340,Rowsley,VIC,144.394442,-37.787135
20805,3340,Staughton Vale,VIC,144.2550519,-37.84038931
6280,3341,Dales Creek,VIC,144.308232,-37.573711
6281,3341,Greendale,VIC,144.308232,-37.573711
6282,3341,Korobeit,VIC,144.308232,-37.573711
6283,3341,Myrniong,VIC,144.308232,-37.573711
6284,3341,Pentland Hills,VIC,144.308232,-37.573711
6285,3342,Ballan,VIC,144.239102,-37.651463
6286,3342,Beremboke,VIC,144.239102,-37.651463
6287,3342,Blakeville,VIC,144.239102,-37.651463
6288,3342,Bunding,VIC,144.239102,-37.651463
6289,3342,Colbrook,VIC,144.239102,-37.651463
6290,3342,Durdidwarrah,VIC,144.239102,-37.651463
6291,3342,Fiskville,VIC,144.239102,-37.651463
6292,3342,Ingliston,VIC,144.239102,-37.651463
6010,3342,Mount Wallace,VIC,144.239102,-37.651463
6011,3345,Gordon,VIC,144.123664,-37.5878
6012,3350,Alfredton,VIC,143.864505,-37.571941
6013,3350,Bakery Hill,VIC,143.864505,-37.571941
6014,3350,Ballarat,VIC,143.864505,-37.571941
6015,3350,Ballarat Central,VIC,143.864505,-37.571941
6016,3350,Ballarat East,VIC,143.864505,-37.571941
6017,3350,Ballarat North,VIC,143.864505,-37.571941
6018,3350,Ballarat West,VIC,143.864505,-37.571941
6019,3350,Black Hill,VIC,143.864505,-37.571941
6020,3350,Brown Hill,VIC,143.864505,-37.571941
6021,3350,Canadian,VIC,143.864505,-37.571941
6022,3350,Eureka,VIC,143.864505,-37.571941
6023,3350,Golden Point,VIC,143.864505,-37.571941
6024,3350,Invermay Park,VIC,143.864505,-37.571941
6025,3350,Lake Wendouree,VIC,143.864505,-37.571941
20806,3350,Lucas,VIC,143.769084,-37.55411084
6026,3350,Mount Clear,VIC,143.864505,-37.571941
6027,3350,Mount Helen,VIC,143.864505,-37.571941
6028,3350,Mount Pleasant,VIC,143.864505,-37.571941
6029,3350,Nerrina,VIC,143.864505,-37.571941
6030,3350,Newington,VIC,143.864505,-37.571941
6031,3350,Redan,VIC,143.864505,-37.571941
6032,3350,Soldiers Hill,VIC,143.864505,-37.571941
6033,3350,Sovereign Hill,VIC,143.864505,-37.571941
6034,3351,Berringa,VIC,143.637463,-37.758248
6035,3351,Bo Peep,VIC,143.637463,-37.758248
6036,3351,Cape Clear,VIC,143.637463,-37.758248
6037,3351,Carngham,VIC,143.637463,-37.758248
6038,3351,Chepstowe,VIC,143.637463,-37.758248
6039,3351,Haddon,VIC,143.637463,-37.758248
6040,3351,Happy Valley,VIC,143.637463,-37.758248
6041,3351,Hillcrest,VIC,143.637463,-37.758248
6042,3351,Illabarook,VIC,143.637463,-37.758248
6043,3351,Lake Bolac,VIC,143.637463,-37.758248
6044,3351,Mininera,VIC,143.637463,-37.758248
6045,3351,Mortchup,VIC,143.637463,-37.758248
6046,3351,Mount Emu,VIC,143.637463,-37.758248
6047,3351,Nerrin Nerrin,VIC,143.637463,-37.758248
6048,3351,Newtown,VIC,143.637463,-37.758248
6049,3351,Nintingbool,VIC,143.637463,-37.758248
6050,3351,Piggoreet,VIC,143.637463,-37.758248
6051,3351,Pitfield,VIC,143.637463,-37.758248
6052,3351,Rokewood Junction,VIC,143.637463,-37.758248
6053,3351,Ross Creek,VIC,143.637463,-37.758248
6054,3351,Scarsdale,VIC,143.637463,-37.758248
6055,3351,Smythes Creek,VIC,143.637463,-37.758248
6056,3351,Smythesdale,VIC,143.637463,-37.758248
6057,3351,Snake Valley,VIC,143.637463,-37.758248
6058,3351,Springdallah,VIC,143.637463,-37.758248
6059,3351,Staffordshire Reef,VIC,143.637463,-37.758248
6060,3351,Streatham,VIC,143.637463,-37.758248
6061,3351,Wallinduc,VIC,143.637463,-37.758248
6062,3351,Westmere,VIC,143.637463,-37.758248
6063,3352,Addington,VIC,143.662387,-37.482132
6064,3352,Ballarat Roadside Delivery,VIC,143.662387,-37.482132
6065,3352,Barkstead,VIC,143.662387,-37.482132
6066,3352,Blowhard,VIC,143.662387,-37.482132
6067,3352,Bolwarrah,VIC,143.662387,-37.482132
20807,3352,Bonshaw,VIC,143.813696,-37.60335408
6068,3352,Brewster,VIC,143.662387,-37.482132
6069,3352,Bullarook,VIC,143.662387,-37.482132
6070,3352,Bungaree,VIC,143.662387,-37.482132
6071,3352,Bunkers Hill,VIC,143.662387,-37.482132
6072,3352,Burrumbeet,VIC,143.662387,-37.482132
6073,3352,Cambrian Hill,VIC,143.662387,-37.482132
6074,3352,Cardigan,VIC,143.662387,-37.482132
6075,3352,Cardigan Village,VIC,143.662387,-37.482132
6076,3352,Chapel Flat,VIC,143.662387,-37.482132
6077,3352,Clarendon,VIC,143.662387,-37.482132
6078,3352,Claretown,VIC,143.662387,-37.482132
6079,3352,Clarkes Hill,VIC,143.662387,-37.482132
6080,3352,Corindhap,VIC,143.662387,-37.482132
6081,3352,Dean,VIC,143.662387,-37.482132
6082,3352,Dereel,VIC,143.662387,-37.482132
6083,3352,Dunnstown,VIC,143.662387,-37.482132
6084,3352,Durham Lead,VIC,143.662387,-37.482132
6085,3352,Enfield,VIC,143.662387,-37.482132
6086,3352,Ercildoune,VIC,143.662387,-37.482132
6087,3352,Garibaldi,VIC,143.662387,-37.482132
6088,3352,Glen Park,VIC,143.662387,-37.482132
6089,3352,Glenbrae,VIC,143.662387,-37.482132
6090,3352,Gong Gong,VIC,143.662387,-37.482132
6091,3352,Grenville,VIC,143.662387,-37.482132
6092,3352,Invermay,VIC,143.662387,-37.482132
6093,3352,Lal Lal,VIC,143.662387,-37.482132
6094,3352,Lamplough,VIC,143.662387,-37.482132
6095,3352,Langi Kal Kal,VIC,143.662387,-37.482132
6096,3352,Learmonth,VIC,143.662387,-37.482132
6097,3352,Leigh Creek,VIC,143.662387,-37.482132
6098,3352,Lexton,VIC,143.662387,-37.482132
6099,3352,Magpie,VIC,143.662387,-37.482132
6100,3352,Millbrook,VIC,143.662387,-37.482132
6101,3352,Miners Rest,VIC,143.662387,-37.482132
6102,3352,Mitchell Park,VIC,143.662387,-37.482132
6103,3352,Mollongghip,VIC,143.662387,-37.482132
6104,3352,Mount Bolton,VIC,143.662387,-37.482132
6105,3352,Mount Egerton,VIC,143.662387,-37.482132
6106,3352,Mount Mercer,VIC,143.662387,-37.482132
6107,3352,Mount Mitchell,VIC,143.662387,-37.482132
6108,3352,Mount Rowan,VIC,143.662387,-37.482132
6109,3352,Napoleons,VIC,143.662387,-37.482132
6110,3352,Navigators,VIC,143.662387,-37.482132
6111,3352,Pootilla,VIC,143.662387,-37.482132
6112,3352,Scotchmans Lead,VIC,143.662387,-37.482132
6113,3352,Scotsburn,VIC,143.662387,-37.482132
6114,3352,Springbank,VIC,143.662387,-37.482132
6115,3352,Sulky,VIC,143.662387,-37.482132
6116,3352,Wallace,VIC,143.662387,-37.482132
6117,3352,Warrenheip,VIC,143.662387,-37.482132
6118,3352,Wattle Flat,VIC,143.662387,-37.482132
6119,3352,Waubra,VIC,143.662387,-37.482132
6120,3352,Weatherboard,VIC,143.662387,-37.482132
6121,3352,Werneth,VIC,143.662387,-37.482132
6122,3352,Windermere,VIC,143.662387,-37.482132
6123,3352,Yendon,VIC,143.662387,-37.482132
6124,3353,Ballarat,VIC,144.835743,-37.7778
6125,3354,Bakery Hill,VIC,143.867158,-37.560917
6126,3354,Ballarat Mc,VIC,143.867158,-37.560917
6127,3355,Lake Gardens,VIC,143.82561,-37.530285
6128,3355,Mitchell Park,VIC,143.82561,-37.530285
6129,3355,Wendouree,VIC,143.82561,-37.530285
6130,3355,Wendouree Village,VIC,143.82561,-37.530285
6131,3356,Bonshaw,VIC,143.82846,-37.592283
6132,3356,Delacombe,VIC,143.82846,-37.592283
6133,3356,Sebastopol,VIC,143.82846,-37.592283
6134,3357,Buninyong,VIC,143.883416,-37.653945
6135,3357,Scotsmans Lead,VIC,143.883416,-37.653945
6136,3357,Yarrowee,VIC,143.883416,-37.653945
20808,3358,Winter Valley,VIC,143.7928013,-37.58012926
20809,3360,Happy Valley,VIC,143.5955266,-37.72758817
6137,3360,Linton,VIC,143.51253,-37.779677
6138,3360,Mannibadar,VIC,143.51253,-37.779677
6139,3360,Pittong,VIC,143.51253,-37.779677
6140,3360,Willowvale,VIC,143.51253,-37.779677
6141,3361,Bradvale,VIC,143.373089,-37.752643
6142,3361,Carranballac,VIC,143.373089,-37.752643
6143,3361,Skipton,VIC,143.373089,-37.752643
6144,3363,Creswick,VIC,143.88637,-37.420588
6145,3363,Creswick North,VIC,143.88637,-37.420588
20810,3363,Dean,VIC,143.9835358,-37.45543067
6146,3363,Glendaruel,VIC,143.88637,-37.420588
6147,3363,Langdons Hill,VIC,143.88637,-37.420588
6148,3363,Mount Beckworth,VIC,143.88637,-37.420588
6149,3363,Tourello,VIC,143.88637,-37.420588
5867,3364,Allendale,VIC,143.907186,-37.334655
5868,3364,Ascot,VIC,143.907186,-37.334655
5869,3364,Bald Hills,VIC,143.907186,-37.334655
20811,3364,Barkstead,VIC,144.0999652,-37.47880506
5870,3364,Blampied,VIC,143.907186,-37.334655
5871,3364,Broomfield,VIC,143.907186,-37.334655
5872,3364,Cabbage Tree,VIC,143.907186,-37.334655
5873,3364,Campbelltown,VIC,143.907186,-37.334655
5874,3364,Coghills Creek,VIC,143.907186,-37.334655
20812,3364,Glendonald,VIC,143.8443538,-37.36045587
5875,3364,Glendonnell,VIC,143.907186,-37.334655
20813,3364,Joyces Creek,VIC,143.9880643,-37.08856117
5876,3364,Kingston,VIC,143.907186,-37.334655
5877,3364,Kooroocheang,VIC,143.907186,-37.334655
5878,3364,Lawrence,VIC,143.907186,-37.334655
5879,3364,Mount Prospect,VIC,143.907186,-37.334655
5880,3364,Newlyn,VIC,143.907186,-37.334655
5881,3364,Newlyn North,VIC,143.907186,-37.334655
5882,3364,Rocklyn,VIC,143.907186,-37.334655
5883,3364,Smeaton,VIC,143.907186,-37.334655
5884,3364,Smokey Town,VIC,143.907186,-37.334655
20814,3364,Smokeytown,VIC,143.9221405,-37.40001075
5885,3364,Springmount,VIC,143.907186,-37.334655
5886,3364,Strathlea,VIC,143.907186,-37.334655
5887,3364,Ullina,VIC,143.907186,-37.334655
5888,3364,Werona,VIC,143.907186,-37.334655
5889,3370,Clunes,VIC,143.815613,-37.252718
5890,3370,Glengower,VIC,143.815613,-37.252718
5891,3370,Mount Cameron,VIC,143.815613,-37.252718
20815,3370,Ullina,VIC,143.8880006,-37.27629787
5892,3371,Amherst,VIC,143.635622,-37.196938
5893,3371,Burnbank,VIC,143.635622,-37.196938
5894,3371,Caralulup,VIC,143.635622,-37.196938
5895,3371,Dunach,VIC,143.635622,-37.196938
5896,3371,Evansford,VIC,143.635622,-37.196938
5897,3371,Lillicur,VIC,143.635622,-37.196938
5898,3371,Mount Glasgow,VIC,143.635622,-37.196938
20816,3371,Red Lion,VIC,143.7666842,-37.1766686
5899,3371,Stony Creek,VIC,143.635622,-37.196938
5900,3371,Talbot,VIC,143.635622,-37.196938
5901,3373,Beaufort,VIC,143.343429,-37.457785
5902,3373,Chute,VIC,143.343429,-37.457785
5903,3373,Cross Roads,VIC,143.343429,-37.457785
5904,3373,Lake Goldsmith,VIC,143.343429,-37.457785
5905,3373,Lake Wongan,VIC,143.343429,-37.457785
5906,3373,Main Lead,VIC,143.343429,-37.457785
5907,3373,Mena Park,VIC,143.343429,-37.457785
5908,3373,Nerring,VIC,143.343429,-37.457785
5909,3373,Raglan,VIC,143.343429,-37.457785
5910,3373,Shirley,VIC,143.343429,-37.457785
5911,3373,Stockyard Hill,VIC,143.343429,-37.457785
5912,3373,Stoneleigh,VIC,143.343429,-37.457785
5913,3373,Trawalla,VIC,143.343429,-37.457785
5914,3373,Waterloo,VIC,143.343429,-37.457785
40,3374,Great Western,VIC,142.956916,-37.231524
5915,3375,Ballyrogan,VIC,143.143621,-37.424288
5916,3375,Bayindeen,VIC,143.143621,-37.424288
5917,3375,Buangor,VIC,143.143621,-37.424288
5918,3375,Middle Creek,VIC,143.143621,-37.424288
5919,3377,Amphitheatre,VIC,142.956916,-37.231524
5920,3377,Ararat,VIC,142.956916,-37.231524
5921,3377,Ararat East,VIC,142.956916,-37.231524
5922,3377,Armstrong,VIC,142.956916,-37.231524
5923,3377,Ben Nevis,VIC,142.956916,-37.231524
20817,3377,Bulgana,VIC,142.9948304,-37.12975291
5924,3377,Cathcart,VIC,142.956916,-37.231524
5925,3377,Crowlands,VIC,142.956916,-37.231524
5926,3377,Denicull Creek,VIC,142.956916,-37.231524
5927,3377,Dobie,VIC,142.956916,-37.231524
5928,3377,Dunneworthy,VIC,142.956916,-37.231524
5929,3377,Eversley,VIC,142.956916,-37.231524
5930,3377,Great Western,VIC,142.956916,-37.231524
5931,3377,Jallukur,VIC,142.956916,-37.231524
5932,3377,Langi Logan,VIC,142.956916,-37.231524
5933,3377,Maroona,VIC,142.956916,-37.231524
5934,3377,Mount Cole,VIC,142.956916,-37.231524
5935,3377,Mount Cole Creek,VIC,142.956916,-37.231524
5936,3377,Mount Lonarch,VIC,142.956916,-37.231524
5937,3377,Moyston,VIC,142.956916,-37.231524
5938,3377,Norval,VIC,142.956916,-37.231524
5939,3377,Rhymney,VIC,142.956916,-37.231524
5940,3377,Rocky Point,VIC,142.956916,-37.231524
5941,3377,Rossbridge,VIC,142.956916,-37.231524
20818,3377,Shays Flat,VIC,143.0871367,-37.06683249
5942,3377,Warrak,VIC,142.956916,-37.231524
5943,3378,Tatyoon,VIC,142.985403,-37.528792
5944,3378,Yalla-Y-Poora,VIC,142.985403,-37.528792
5945,3379,Berrambool,VIC,142.6833,-37.7667
5946,3379,Bornes Hill,VIC,142.521439,-37.534037
5947,3379,Chatsworth,VIC,142.521439,-37.534037
5948,3379,Mafeking,VIC,142.521439,-37.534037
5949,3379,Stavely,VIC,142.521439,-37.534037
5950,3379,Watgania,VIC,142.521439,-37.534037
5951,3379,Wickliffe,VIC,142.521439,-37.534037
5952,3379,Willaura,VIC,142.521439,-37.534037
5953,3379,Willaura North,VIC,142.521439,-37.534037
5954,3380,Bellellen,VIC,142.771159,-37.0666
5955,3380,Bridge Inn,VIC,142.771159,-37.0666
5956,3380,Mokepilly,VIC,142.771159,-37.0666
5957,3380,Stawell,VIC,142.771159,-37.0666
5958,3380,Stawell West,VIC,142.771159,-37.0666
5959,3380,Winjallok,VIC,142.771159,-37.0666
5960,3381,Barkly,VIC,142.7154,-36.988914
20819,3381,Bellellen,VIC,142.6925099,-37.13783665
5961,3381,Bellfield,VIC,142.7154,-36.988914
20820,3381,Black Range,VIC,142.7641486,-37.1348818
5962,3381,Bolangum,VIC,142.7154,-36.988914
5963,3381,Callawadda,VIC,142.7154,-36.988914
5964,3381,Campbells Bridge,VIC,142.7154,-36.988914
5965,3381,Concongella,VIC,142.7154,-36.988914
5966,3381,Deep Lead,VIC,142.7154,-36.988914
5967,3381,Fyans Creek,VIC,142.7154,-36.988914
5968,3381,Germania,VIC,142.7154,-36.988914
5969,3381,Greens Creek,VIC,142.7154,-36.988914
5970,3381,Halls Gap,VIC,142.7154,-36.988914
5971,3381,Illawarra,VIC,142.7154,-36.988914
5972,3381,Joel Joel,VIC,142.7154,-36.988914
5973,3381,Joel South,VIC,142.7154,-36.988914
5974,3381,Kanya,VIC,142.7154,-36.988914
5975,3381,Lake Fyans,VIC,142.7154,-36.988914
5976,3381,Lake Lonsdale,VIC,142.7154,-36.988914
5977,3381,Lubeck,VIC,142.7154,-36.988914
20821,3381,Mokepilly,VIC,142.6448077,-37.09290738
5978,3381,Morrl Morrl,VIC,142.7154,-36.988914
20822,3381,Mount Dryden,VIC,142.5318605,-37.04638597
5979,3381,Paradise,VIC,142.7154,-36.988914
5980,3381,Pomonal,VIC,142.7154,-36.988914
5981,3381,Rostron,VIC,142.7154,-36.988914
5982,3381,Wal Wal,VIC,142.7154,-36.988914
5983,3381,Wallaloo,VIC,142.7154,-36.988914
5984,3381,Wallaloo East,VIC,142.7154,-36.988914
20823,3384,Barkly,VIC,143.2173081,-36.93829078
20824,3384,Concongella,VIC,142.8740132,-37.04625762
5985,3384,Frenchmans,VIC,143.126344,-37.000261
20825,3384,Joel Joel,VIC,142.9867746,-37.01984772
20826,3384,Joel South,VIC,142.9994761,-37.06314423
5986,3384,Landsborough,VIC,143.126344,-37.000261
5987,3384,Landsborough West,VIC,143.126344,-37.000261
5988,3384,Navarre,VIC,143.126344,-37.000261
5989,3384,Shays Flat,VIC,143.126344,-37.000261
20827,3384,Tulkara,VIC,143.0484349,-36.94387585
5990,3384,Wattle Creek,VIC,143.126344,-37.000261
5991,3385,Dadswells Bridge,VIC,142.647565,-36.904185
20828,3385,Deep Lead,VIC,142.7110642,-36.99999967
5992,3385,Glenorchy,VIC,142.647565,-36.904185
5993,3385,Ledcourt,VIC,142.647565,-36.904185
20829,3385,Lubeck,VIC,142.5335742,-36.73975806
5994,3385,Riachella,VIC,142.647565,-36.904185
20830,3385,Roses Gap,VIC,142.4561838,-36.97419597
20831,3385,Wal Wal,VIC,142.616484,-36.81909176
20832,3387,Bolangum,VIC,142.9814278,-36.71744157
20833,3387,Callawadda,VIC,142.7940368,-36.82285865
20834,3387,Campbells Bridge,VIC,142.7959945,-36.92542526
20835,3387,Germania,VIC,142.7584938,-36.97659863
20836,3387,Greens Creek,VIC,142.9444988,-36.93245666
20837,3387,Kanya,VIC,142.9860744,-36.77318828
5995,3387,Marnoo,VIC,142.876262,-36.666391
20838,3387,Marnoo West,VIC,142.7794333,-36.71153166
20839,3387,Morrl Morrl,VIC,142.8949426,-36.86638119
20840,3387,Wallaloo,VIC,142.9016653,-36.74801665
20841,3387,Wallaloo East,VIC,142.9089779,-36.80559338
5996,3388,Banyena,VIC,142.693946,-36.597861
5997,3388,Rupanyup,VIC,142.693946,-36.597861
5998,3390,Kewell,VIC,142.487468,-36.583744
5999,3390,Murtoa,VIC,142.487468,-36.583744
6000,3391,Brim,VIC,142.446015,-36.092132
20842,3392,Boolite,VIC,142.6792298,-36.34199038
6001,3392,Minyip,VIC,142.677858,-36.430131
6002,3392,Sheep Hills,VIC,142.677858,-36.430131
6003,3393,Ailsa,VIC,142.387341,-36.257725
6004,3393,Angip,VIC,142.387341,-36.257725
6005,3393,Aubrey,VIC,142.387341,-36.257725
6006,3393,Bangerang,VIC,142.387341,-36.257725
6007,3393,Cannum,VIC,142.387341,-36.257725
6008,3393,Crymelon,VIC,142.387341,-36.257725
6009,3393,Kellalac,VIC,142.387341,-36.257725
5723,3393,Lah,VIC,142.387341,-36.257725
5724,3393,Warracknabeal,VIC,142.387341,-36.257725
5725,3393,Wilkur,VIC,142.387341,-36.257725
5726,3393,Willenabrina,VIC,142.387341,-36.257725
5727,3395,Beulah,VIC,142.441984,-35.918885
5728,3395,Kenmare,VIC,142.441984,-35.918885
20843,3395,Reedy Dam,VIC,142.6453073,-35.9579551
20844,3395,Rosebery,VIC,142.4214713,-35.83347402
5729,3396,Hopetoun,VIC,142.329159,-35.7157
5730,3396,Hopevale,VIC,142.329159,-35.7157
5731,3396,Yarto,VIC,142.329159,-35.7157
5732,3399,Jung,VIC,142.357023,-36.608521
5733,3399,Longerenong,VIC,142.357023,-36.608521
5734,3400,Brimpaen,VIC,142.203729,-36.725245
5735,3400,Horsham,VIC,142.203729,-36.725245
5736,3400,Horsham West,VIC,142.203729,-36.725245
5737,3400,St Helens Plains,VIC,142.203729,-36.725245
5738,3400,Wartook,VIC,142.203729,-36.725245
5739,3400,Wonwondah East,VIC,142.203729,-36.725245
5740,3400,Wonwondah South,VIC,142.203729,-36.725245
5741,3401,Blackheath,VIC,141.940832,-36.881534
20845,3401,Brimpaen,VIC,142.2041883,-37.03953686
5742,3401,Bungalally,VIC,141.940832,-36.881534
5743,3401,Cherrypool,VIC,141.940832,-36.881534
5744,3401,Clear Lake,VIC,141.940832,-36.881534
5745,3401,Connangorach,VIC,141.940832,-36.881534
5746,3401,Dahlen,VIC,141.940832,-36.881534
5747,3401,Dooen,VIC,141.940832,-36.881534
5748,3401,Douglas,VIC,141.940832,-36.881534
5749,3401,Drung,VIC,141.940832,-36.881534
5750,3401,Green Lake,VIC,141.940832,-36.881534
5751,3401,Gymbowen,VIC,141.940832,-36.881534
5752,3401,Haven,VIC,141.940832,-36.881534
5753,3401,Horsham,VIC,141.940832,-36.881534
5754,3401,Jallumba,VIC,141.940832,-36.881534
5755,3401,Jilpanger,VIC,141.940832,-36.881534
20846,3401,Jung,VIC,142.3388059,-36.57669756
5756,3401,Kalkee,VIC,141.940832,-36.881534
5757,3401,Kanagulk,VIC,141.940832,-36.881534
5758,3401,Karnak,VIC,141.940832,-36.881534
5759,3401,Laharum,VIC,141.940832,-36.881534
20847,3401,Longerenong,VIC,142.3445593,-36.68413291
5760,3401,Lower Norton,VIC,141.940832,-36.881534
5761,3401,Mckenzie Creek,VIC,141.940832,-36.881534
5762,3401,Miga Lake,VIC,141.940832,-36.881534
5763,3401,Mitre,VIC,141.940832,-36.881534
5764,3401,Mockinya,VIC,141.940832,-36.881534
5765,3401,Murra Warra,VIC,141.940832,-36.881534
5766,3401,Noradjuha,VIC,141.940832,-36.881534
5767,3401,Nurcoung,VIC,141.940832,-36.881534
5768,3401,Nurrabiel,VIC,141.940832,-36.881534
5769,3401,Pimpinio,VIC,141.940832,-36.881534
5770,3401,Quantong,VIC,141.940832,-36.881534
5771,3401,Remlaw,VIC,141.940832,-36.881534
5772,3401,Riverside,VIC,141.940832,-36.881534
5773,3401,Rocklands,VIC,141.940832,-36.881534
20848,3401,St Helens Plains,VIC,142.4320005,-36.78558459
5774,3401,Telangatuk East,VIC,141.940832,-36.881534
5775,3401,Tooan,VIC,141.940832,-36.881534
5776,3401,Toolondo,VIC,141.940832,-36.881534
5777,3401,Vectis,VIC,141.940832,-36.881534
20849,3401,Wail,VIC,142.0867071,-36.52995528
5778,3401,Wallup,VIC,141.940832,-36.881534
20850,3401,Wartook,VIC,142.3452363,-37.0307138
5779,3401,Wombelano,VIC,141.940832,-36.881534
5780,3401,Wonwondah,VIC,141.940832,-36.881534
5781,3401,Zumsteins,VIC,141.940832,-36.881534
5782,3402,Horsham,VIC,142.666302,-37.164183
5783,3407,Balmoral,VIC,141.948371,-37.298061
5784,3407,Englefield,VIC,141.948371,-37.298061
5785,3407,Gatum,VIC,141.948371,-37.298061
5786,3407,Pigeon Ponds,VIC,141.948371,-37.298061
5787,3407,Vasey,VIC,141.948371,-37.298061
20851,3409,Arapiles,VIC,141.8632367,-36.72484337
20852,3409,Clear Lake,VIC,141.8934852,-36.93658009
20853,3409,Douglas,VIC,141.7107285,-37.03897482
20854,3409,Duchembegarra,VIC,141.9140027,-36.60694604
5788,3409,Grass Flat,VIC,141.89695,-36.667303
20855,3409,Jilpanger,VIC,141.7461966,-36.91000699
20856,3409,Miga Lake,VIC,141.6408336,-36.85914305
20857,3409,Mitre,VIC,141.7727332,-36.71831242
5789,3409,Natimuk,VIC,141.89695,-36.667303
20858,3409,Noradjuha,VIC,141.9194993,-36.84799315
20859,3409,Tooan,VIC,141.7810211,-36.80951649
20860,3409,Wombelano,VIC,141.570286,-37.02197072
5790,3412,Goroke,VIC,141.366071,-36.658804
5791,3413,Minimay,VIC,141.201068,-36.699331
5792,3413,Neuarpurr,VIC,141.201068,-36.699331
5793,3413,Ozenkadnook,VIC,141.201068,-36.699331
